ID,Updated_DttM,importID,LoadNo,OpsOrg,RoutePrefix,RouteID,RouteVer,Load_Status,Stop_Status,LoadSessionNo,Scac,Mode,Trailer1,Trailer2,PlanArrivalTime,PlanDepartTime,ScheduleArrivalTime,ScheduleDepartTime,ActualArrivalTime,ActualDepartTime,LastPingTime,Location,AcctActorID,AcctID
10757,2026-03-16 10:45:40.760,24618,53169620,GMOps,GM-USA-18008,ARM600A,05-2,Cancelled,Cancelled,5910560,XFSN,TL,NULL,NULL,2026-03-16 09:00:00.000,2026-03-16 10:00:00.000,2026-03-16 09:00:00.000,2026-03-16 10:00:00.000,NULL,NULL,2026-03-12 12:47:40.000,"GMVM Arlington Asm, Arlington, TX",18008-BW,18008-BW
11166,2026-03-16 10:45:40.760,25009,53207694,GMOps,GM-MEX-18008,ARG937V,33-7,Active,In-Progress,0,TMAQ,MR,13444,,2026-03-16 07:00:00.000,2026-03-16 09:00:00.000,2026-03-16 09:00:00.000,2026-03-16 11:00:00.000,2026-03-16 08:45:00.000,NULL,2026-03-16 04:58:41.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11303,2026-03-16 10:45:40.760,25146,53209825,GMOps,GM-USA-18008,ARM152VB,02-2,Active,In-Progress,3401772,BLXW,TL,7787,,2026-03-16 08:45:00.000,2026-03-16 09:45:00.000,2026-03-16 08:45:00.000,2026-03-16 09:45:00.000,2026-03-16 08:39:00.000,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
10813,2026-03-16 10:45:40.760,24674,53170671,ReturnOpsGM,GM-RACK-18008,ARM660AR,01-2,Active,Completed,5684419,EVRP,TL,U5368,,2026-03-16 08:45:00.000,2026-03-16 09:45:00.000,2026-03-16 08:45:00.000,2026-03-16 09:45:00.000,2026-03-16 08:45:00.000,2026-03-16 09:34:00.000,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
10710,2026-03-16 10:45:40.760,24571,53169111,GMOps,GM-USA-18008,ARC610DA,01-2,Active,In-Progress,3364895,MOSR,TL,727881,,2026-03-16 08:45:00.000,2026-03-16 10:45:00.000,2026-03-16 08:45:00.000,2026-03-16 10:45:00.000,2026-03-16 08:46:00.000,NULL,2026-03-16 04:51:19.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10711,2026-03-16 10:45:40.760,24571,53169111,GMOps,GM-USA-18008,ARC610DA,01-2,Active,In-Progress,3364895,MOSR,TL,727881,,2026-03-16 08:45:00.000,2026-03-16 10:45:00.000,2026-03-16 08:45:00.000,2026-03-16 10:45:00.000,2026-03-16 08:46:00.000,NULL,2026-03-16 04:51:19.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10738,2026-03-16 10:45:40.760,24599,53169137,GMOps,GM-USA-18008,ARM660A,01-3,Active,Pending,3364958,EVRP,TL,U5368,,2026-03-16 08:45:00.000,2026-03-16 09:45:00.000,2026-03-16 08:45:00.000,2026-03-16 09:45:00.000,NULL,NULL,2026-03-13 10:19:11.000,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
10032,2026-03-16 10:45:40.760,23893,53158977,GMOps,GM-MEX-18008,ARM798VU,05-2,Active,In-Progress,3371604,PAMT,TL,162293,CROSSED LATE AND OOS,2026-03-16 05:00:00.000,2026-03-16 06:00:00.000,2026-03-16 08:40:00.000,2026-03-16 09:40:00.000,2026-03-16 08:53:00.000,NULL,2026-03-16 07:44:46.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11559,2026-03-16 10:45:40.760,25402,53212737,GMOps,GM-USA-18008,ARM225LA,02-2,Active,In-Progress,3765696,BLXW,TL,9939,,2026-03-16 08:40:00.000,2026-03-16 09:40:00.000,2026-03-16 08:40:00.000,2026-03-16 09:40:00.000,2026-03-16 08:33:00.000,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10572,2026-03-16 10:45:40.760,24433,53168406,GMOps,GM-USA-18008,ARG380L,01-4,Active,In-Progress,5700839,MOSR,MR,539912,,2026-03-16 08:20:00.000,2026-03-16 09:20:00.000,2026-03-16 08:20:00.000,2026-03-16 09:20:00.000,2026-03-16 08:30:00.000,NULL,2026-03-15 00:57:52.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10508,2026-03-16 10:45:40.760,24369,53167261,GMOps,GM-USA-18008,ARG311L,01-3,Active,In-Progress,5361199,NMES,MR,240508,,2026-03-16 08:20:00.000,2026-03-16 09:20:00.000,2026-03-16 08:20:00.000,2026-03-16 09:20:00.000,2026-03-16 08:20:00.000,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10636,2026-03-16 10:45:40.760,24497,53168807,GMOps,GM-MEX-18008,ARM973V,01-6,Active,In-Progress,5578506,PLOG,TL,53696,,2026-03-16 08:00:00.000,2026-03-16 09:15:00.000,2026-03-16 08:00:00.000,2026-03-16 09:15:00.000,2026-03-16 07:53:00.000,NULL,2026-03-15 16:12:05.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10796,2026-03-16 10:45:40.760,24657,53170453,GMOps,GM-MEX-18008,ARM972VU,01-2,Active,In-Progress,5355381,PAMT,TL,251050,etd 2359c/15 /// PD02,2026-03-16 08:00:00.000,2026-03-16 09:15:00.000,2026-03-16 08:00:00.000,2026-03-16 09:15:00.000,2026-03-16 07:52:00.000,NULL,2026-03-15 18:59:43.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10904,2026-03-16 10:45:40.760,24765,53172815,GMOps,GM-USA-18008,ARM151L,01-2,Active,Completed,5358297,SYFN,TL,635915,,2026-03-16 08:00:00.000,2026-03-16 09:05:00.000,2026-03-16 08:00:00.000,2026-03-16 09:05:00.000,2026-03-16 08:01:00.000,2026-03-16 08:30:00.000,2026-03-14 12:21:15.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10035,2026-03-16 10:45:40.760,23896,53158980,GMOps,GM-MEX-18008,ARM776VU,01-2,Active,In-Progress,3371754,PAMT,TL,162070,etd 2200c/15 // PD02,2026-03-16 08:00:00.000,2026-03-16 09:15:00.000,2026-03-16 08:00:00.000,2026-03-16 09:15:00.000,2026-03-16 07:51:00.000,NULL,2026-03-15 18:33:04.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10175,2026-03-16 10:45:40.760,24036,53162824,GMOps,GM-USA-18008,ARM811A,04-3,Active,In-Progress,4438977,EVRP,TL,ET1919,,2026-03-16 08:00:00.000,2026-03-16 09:15:00.000,2026-03-16 08:00:00.000,2026-03-16 09:15:00.000,2026-03-16 08:00:00.000,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
9284,2026-03-16 10:45:40.760,23146,53148683,GMOps,GM-MEX-18008,ARM725AU,02-2,Active,In-Progress,3397970,PAMT,TL,190327,crossed OOS // PD02,2026-03-16 08:00:00.000,2026-03-16 09:00:00.000,2026-03-16 08:00:00.000,2026-03-16 09:00:00.000,2026-03-14 10:23:00.000,NULL,2026-03-16 08:32:16.000,"GMVM Arlington Asm, Arlington, TX",18008-AAA,18008-AAA
11180,2026-03-16 10:45:40.760,25023,53207894,Mexico GM,GM-MEX-18008,ARM785VAU,37-2,Cancelled,Cancelled,0,PAMT,TL,262134,,2026-03-16 09:00:00.000,2026-03-16 10:00:00.000,2026-03-16 08:00:00.000,2026-03-16 09:00:00.000,NULL,NULL,2026-03-11 21:59:58.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10912,2026-03-16 10:45:40.760,24773,53172887,GMOps,GM-USA-18008,ARM530LBY,04-2,Active,Completed,4518921,ITSB,TL,W25412,,2026-03-16 07:40:00.000,2026-03-16 08:40:00.000,2026-03-16 07:40:00.000,2026-03-16 08:40:00.000,2026-03-16 07:40:00.000,2026-03-16 08:40:00.000,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10568,2026-03-16 10:45:40.760,24429,53168253,GMOps,GM-USA-18008,ARM633LY,01-2,Active,Completed,4442049,LOAA,TL,929709,,2026-03-16 07:40:00.000,2026-03-16 08:40:00.000,2026-03-16 07:40:00.000,2026-03-16 08:40:00.000,2026-03-15 20:25:00.000,2026-03-16 09:06:00.000,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10583,2026-03-16 10:45:40.760,24444,53168547,GMOps,GM-USA-18008,ARM840L,01-4,Active,Pending,3671700,AUBA,TL,53937,,2026-03-16 07:40:00.000,2026-03-16 08:40:00.000,2026-03-16 07:40:00.000,2026-03-16 08:40:00.000,NULL,NULL,2026-03-13 06:46:19.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10732,2026-03-16 10:45:40.760,24593,53169131,GMOps,GM-USA-18008,ARM560A,05-3,Cancelled,Cancelled,3364946,LOAA,TL,-,NULL,2026-03-16 07:30:00.000,2026-03-16 08:30:00.000,2026-03-16 07:30:00.000,2026-03-16 08:30:00.000,NULL,NULL,2026-03-13 14:39:37.000,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
10304,2026-03-16 10:45:40.760,24165,53163496,GMOps,GM-MEX-18008,ARM990AYU,01-2,Active,Cancelled,5355374,PAMT,TL,262105,,2026-03-13 18:00:00.000,2026-03-13 20:00:00.000,2026-03-16 07:30:00.000,2026-03-16 09:30:00.000,NULL,NULL,2026-03-14 10:23:54.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
11026,2026-03-16 10:45:40.760,24887,53173326,GMOps,GM-USA-18008,ARM144A,01-2,Active,In-Progress,3763174,PAMT,TL,241212,,2026-03-16 07:30:00.000,2026-03-16 08:30:00.000,2026-03-16 07:30:00.000,2026-03-16 08:30:00.000,2026-03-16 07:25:00.000,NULL,2026-03-16 09:42:22.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
11328,2026-03-16 10:45:40.760,25171,53209859,GMOps,GM-USA-18008,ARM162A,01-2,Active,In-Progress,3482661,LGSI,TL,6519023,,2026-03-16 07:30:00.000,2026-03-16 08:30:00.000,2026-03-16 07:30:00.000,2026-03-16 08:30:00.000,2026-03-16 07:31:00.000,NULL,2026-03-16 09:06:10.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
11532,2026-03-16 10:45:40.760,25375,53212667,GMOps,GM-USA-18008,ARS180A,02-2,Active,Pending,3535264,ZZZZ,CTL,NULL,NULL,2026-03-16 07:30:00.000,2026-03-16 08:30:00.000,2026-03-16 07:30:00.000,2026-03-16 08:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008,18008
9540,2026-03-16 10:45:40.760,23401,53151841,GMOps,GM-IML-18008,ARN630L,02-5,Active,In-Progress,3364953,LLCG,ITL,EMHU653106,,2026-03-16 07:20:00.000,2026-03-16 08:20:00.000,2026-03-16 07:20:00.000,2026-03-16 08:20:00.000,2026-03-16 06:14:00.000,NULL,2026-03-16 08:28:59.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10676,2026-03-16 10:45:40.760,24537,53168866,GMOps,GM-USA-18008,ARM320A,01-2,Active,In-Progress,3490555,SYFN,TL,81302,,2026-03-16 07:15:00.000,2026-03-16 08:15:00.000,2026-03-16 07:15:00.000,2026-03-16 08:15:00.000,2026-03-16 07:14:00.000,NULL,2026-03-16 08:36:18.000,"GMVM Arlington Asm, Arlington, TX",18008-AAA,18008-AAA
10670,2026-03-16 10:45:40.760,24531,53168860,GMOps,GM-USA-18008,ARM617L,01-2,Active,Completed,3490544,SYFN,TL,323,,2026-03-16 07:00:00.000,2026-03-16 08:00:00.000,2026-03-16 07:00:00.000,2026-03-16 08:00:00.000,2026-03-16 06:54:00.000,2026-03-16 07:47:00.000,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10609,2026-03-16 10:45:40.760,24470,53168637,GMOps,GM-USA-18008,ARM101A,04-3,Cancelled,Cancelled,4377354,ULSV,TL,cancelled,,2026-03-16 07:00:00.000,2026-03-16 08:00:00.000,2026-03-16 07:00:00.000,2026-03-16 08:00:00.000,NULL,NULL,2026-03-14 22:20:08.000,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
9406,2026-03-16 10:45:40.760,23267,53151106,GMOps,GM-MEX-18008,ARG716D,01-7,Active,In-Progress,5369951,TMAQ,MR,13147,,2026-03-16 07:00:00.000,2026-03-16 08:00:00.000,2026-03-16 07:00:00.000,2026-03-16 08:00:00.000,2026-03-16 06:47:00.000,NULL,2026-03-16 08:50:43.000,"Avancez-VAA, Arlington, TX",NULL,NULL
9407,2026-03-16 10:45:40.760,23267,53151106,GMOps,GM-MEX-18008,ARG716D,01-7,Active,In-Progress,5369951,TMAQ,MR,13147,,2026-03-16 07:00:00.000,2026-03-16 08:00:00.000,2026-03-16 07:00:00.000,2026-03-16 08:00:00.000,2026-03-16 06:47:00.000,NULL,2026-03-16 08:50:43.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10913,2026-03-16 10:45:40.760,24774,53172898,GMOps,GM-USA-18008,ARM225LC,02-2,Active,In-Progress,4543793,BLXW,TL,9002,,2026-03-16 01:25:00.000,2026-03-16 02:25:00.000,2026-03-16 07:00:00.000,2026-03-16 08:00:00.000,2026-03-16 06:56:00.000,NULL,2026-03-16 08:38:57.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10909,2026-03-16 10:45:40.760,24770,53172884,GMOps,GM-USA-18008,ARM530LBY,01-2,Active,Completed,4518918,ITSB,TL,7861402,,2026-03-16 06:40:00.000,2026-03-16 07:40:00.000,2026-03-16 06:40:00.000,2026-03-16 07:40:00.000,2026-03-16 06:40:00.000,2026-03-16 07:40:00.000,2026-03-14 11:42:20.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
9901,2026-03-16 10:45:40.760,23762,53157441,GMOps,GM-IML-18008,ARN310LC,01-4,Active,In-Progress,5548222,APAD,ITL,277738,,2026-03-16 06:40:00.000,2026-03-16 07:40:00.000,2026-03-16 06:40:00.000,2026-03-16 07:40:00.000,2026-03-16 06:40:00.000,NULL,2026-03-16 08:37:50.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
9898,2026-03-16 10:45:40.760,23759,53157414,GMOps,GM-MEX-18008,ARM782L,01-6,Active,Completed,5412458,TMAQ,TL,13538,,2026-03-16 06:40:00.000,2026-03-16 07:40:00.000,2026-03-16 06:40:00.000,2026-03-16 07:40:00.000,2026-03-16 06:40:00.000,2026-03-16 08:49:00.000,2026-03-16 09:01:55.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10449,2026-03-16 10:45:40.760,24310,53165979,GMOps,GM-MEX-18008,ARM958AU,01-3,Active,Pending,3671664,PAMT,TL,261815,262141,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,NULL,NULL,2026-03-16 08:28:55.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
10569,2026-03-16 10:45:40.760,24430,53168254,GMOps,GM-USA-18008,ARM615A,01-3,Active,Completed,4442234,MOSR,TL,727928,,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 05:53:00.000,2026-03-16 05:53:00.000,2026-03-13 09:08:33.000,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
10816,2026-03-16 10:45:40.760,24677,53170674,ReturnOpsGM,GM-RACK-18008,ARM615AR,01-2,Active,Completed,5684426,MOSR,TL,727928,,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 05:53:00.000,2026-03-16 07:28:00.000,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
11170,2026-03-16 10:45:40.760,25013,53207783,GMOps,GM-MEX-18008,ARM945LU,01-2,Active,In-Progress,0,BLXW,TL,530867,,2026-03-13 22:50:00.000,2026-03-13 23:50:00.000,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 06:14:00.000,NULL,2026-03-16 08:28:03.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11195,2026-03-16 10:45:40.760,25038,53208014,GMOps,GM-MEX-18008,ARM700VU,19-2,Active,Completed,0,PAMT,TL,170009,pd02,2026-03-16 06:00:00.000,2026-03-16 06:45:00.000,2026-03-16 06:30:00.000,2026-03-16 07:15:00.000,2026-03-16 06:27:00.000,2026-03-16 09:21:00.000,2026-03-16 09:20:14.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11295,2026-03-16 10:45:40.760,25138,53209817,GMOps,GM-USA-18008,ARM152VA,01-2,Active,In-Progress,3401744,BLXW,TL,7787,,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 06:28:00.000,NULL,2026-03-16 08:34:20.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11285,2026-03-16 10:45:40.760,25128,53209795,GMOps,GM-USA-18008,ARM181A,01-2,Active,In-Progress,3374145,BLXW,TL,9950,,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 06:30:00.000,2026-03-16 07:30:00.000,2026-03-16 06:14:00.000,NULL,2026-03-16 08:11:26.000,"GMVM Arlington Asm, Arlington, TX",18008-BN,18008-BN
10546,2026-03-16 10:45:40.760,24407,53167907,GMOps,GM-USA-18008,AR360ANP,01-2,Active,Completed,4525963,NMES,TL,250637,,2026-03-16 06:20:00.000,2026-03-16 07:20:00.000,2026-03-16 06:20:00.000,2026-03-16 07:20:00.000,2026-03-16 06:20:00.000,2026-03-16 08:20:00.000,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10679,2026-03-16 10:45:40.760,24540,53168869,GMOps,GM-USA-18008,ARM310LB,01-2,Active,Completed,3490560,MOSR,TL,727852,,2026-03-16 06:20:00.000,2026-03-16 07:20:00.000,2026-03-16 06:20:00.000,2026-03-16 07:20:00.000,2026-03-16 06:08:00.000,2026-03-16 08:25:00.000,2026-03-16 09:09:10.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10295,2026-03-16 10:45:40.760,24156,53163473,GMOps,GM-USA-18008,ARM870L,03-4,Active,Pending,3671661,AUBA,TL,53912,,2026-03-16 06:20:00.000,2026-03-16 07:20:00.000,2026-03-16 06:20:00.000,2026-03-16 07:20:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10087,2026-03-16 10:45:40.760,23948,53160601,GMOps,GM-MEX-18008,ARM790LAU,01-2,Active,Completed,3371585,PAMT,TL,261728,,2026-03-16 06:20:00.000,2026-03-16 07:20:00.000,2026-03-16 06:20:00.000,2026-03-16 07:20:00.000,2026-03-16 06:14:00.000,2026-03-16 07:19:00.000,2026-03-15 20:53:48.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10687,2026-03-16 10:45:40.760,24548,53168904,GMOps,GM-USA-18008,ARM665AY,01-2,Active,Completed,3671657,PAMT,TL,210803,pd02,2026-03-16 06:15:00.000,2026-03-16 07:15:00.000,2026-03-16 06:15:00.000,2026-03-16 07:15:00.000,2026-03-16 06:20:00.000,2026-03-16 09:00:00.000,2026-03-16 09:25:27.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
10527,2026-03-16 10:45:40.760,24388,53167635,GMOps,GM-USA-18008,ARM160L,02-2,Active,In-Progress,3374141,SYFN,TL,8041,,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,2026-03-16 06:00:00.000,NULL,2026-03-16 08:47:51.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10803,2026-03-16 10:45:40.760,24664,53170462,GMOps,GM-MEX-18008,ARM978VU,01-2,Active,Completed,5372278,PAMT,TL,161650,,2026-03-16 06:00:00.000,2026-03-16 08:00:00.000,2026-03-16 06:00:00.000,2026-03-16 08:00:00.000,2026-03-16 06:12:00.000,2026-03-16 08:48:00.000,2026-03-16 08:57:35.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10083,2026-03-16 10:45:40.760,23944,53160584,GMOps,GM-MEX-18008,ARM700VU,01-2,Active,In-Progress,3364480,PAMT,TL,251198,,2026-03-16 06:00:00.000,2026-03-16 06:45:00.000,2026-03-16 06:00:00.000,2026-03-16 06:45:00.000,2026-03-16 06:11:00.000,NULL,2026-03-16 08:41:40.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10028,2026-03-16 10:45:40.760,23889,53158972,GMOps,GM-MEX-18008,ARM765VAU,01-3,Active,Pending,3371312,PAMT,TL,161973,161744,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,NULL,NULL,2026-03-14 19:14:59.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10080,2026-03-16 10:45:40.760,23941,53160392,GMOps,GM-MEX-18008,ARM940AU,05-3,Active,Pending,5375014,PAMT,TL,210846,261783,2026-03-16 06:00:00.000,2026-03-16 06:30:00.000,2026-03-16 06:00:00.000,2026-03-16 06:30:00.000,NULL,NULL,2026-03-16 00:29:22.000,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
10177,2026-03-16 10:45:40.760,24038,53162826,GMOps,GM-USA-18008,ARM811A,03-3,Active,Completed,4439081,EVRP,TL,ET1194,,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,2026-03-16 05:22:00.000,2026-03-16 07:00:00.000,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
11304,2026-03-16 10:45:40.760,25147,53209826,GMOps,GM-USA-18008,ARM162B,01-2,Active,In-Progress,3401782,LGSI,TL,3824356,,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,2026-03-16 05:52:00.000,NULL,2026-03-16 07:31:52.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
11531,2026-03-16 10:45:40.760,25374,53212666,GMOps,GM-USA-18008,ARS180A,01-2,Active,Pending,3535263,ZZZZ,CTL,NULL,NULL,2026-03-16 06:00:00.000,2026-03-16 08:15:00.000,2026-03-16 06:00:00.000,2026-03-16 08:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008,18008
11474,2026-03-16 10:45:40.760,25317,53211769,GMOps,GM-USA-18008,ARM115A,04-2,Active,In-Progress,3845571,LGSI,TL,38-8196,,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,2026-03-16 06:00:00.000,2026-03-16 07:00:00.000,2026-03-15 22:33:00.000,NULL,2026-03-16 08:24:20.000,"GMVM Arlington Asm, Arlington, TX",18008-BN,18008-BN
10921,2026-03-16 10:45:40.760,24782,53172996,GMOps,GM-USA-18008,ARC210LB,01-2,Active,In-Progress,5541111,SYFN,TL,26117,,2026-03-16 06:00:00.000,2026-03-16 08:00:00.000,2026-03-16 06:00:00.000,2026-03-16 08:00:00.000,2026-03-16 06:00:00.000,NULL,2026-03-16 08:35:14.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11028,2026-03-16 10:45:40.760,24889,53173328,GMOps,GM-USA-18008,ARM225LA,01-2,Active,Completed,3765694,BLXW,TL,530871,,2026-03-16 05:10:00.000,2026-03-16 06:10:00.000,2026-03-16 05:10:00.000,2026-03-16 06:10:00.000,2026-03-16 05:07:00.000,2026-03-16 06:40:00.000,2026-03-16 06:28:18.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10748,2026-03-16 10:45:40.760,24609,53169320,GMOps,GM-USA-18008,ARM148VA,02-2,Active,Completed,4588739,SYFN,TL,02,,2026-03-16 04:00:00.000,2026-03-16 05:00:00.000,2026-03-16 05:10:00.000,2026-03-16 06:10:00.000,2026-03-16 03:45:00.000,2026-03-16 04:46:00.000,2026-03-13 16:58:46.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10652,2026-03-16 10:45:40.760,24513,53168828,GMOps,GM-USA-18008,ARM661V,01-2,Active,Completed,3401811,SYFN,TL,209367,,2026-03-16 05:00:00.000,2026-03-16 06:00:00.000,2026-03-16 05:00:00.000,2026-03-16 06:00:00.000,2026-03-16 04:50:00.000,2026-03-16 07:39:00.000,2026-03-16 08:27:34.000,"Avancez-VAA, Arlington, TX",NULL,NULL
10051,2026-03-16 10:45:40.760,23912,53159236,Mexico GM,GM-MEX-18008,ARM787LYU,01-2,Cancelled,Cancelled,5706608,HLGI,TL,F53641,NULL,2026-03-16 04:50:00.000,2026-03-16 05:50:00.000,2026-03-16 04:50:00.000,2026-03-16 05:50:00.000,NULL,NULL,2026-03-13 07:16:22.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
9723,2026-03-16 10:45:40.760,23584,53154955,GMOps,GM-MEX-18008,ARM790LBU,02-2,Active,Completed,3403937,PAMT,TL,170237,PDO2,2026-03-16 04:50:00.000,2026-03-16 05:50:00.000,2026-03-16 04:50:00.000,2026-03-16 05:50:00.000,2026-03-16 04:46:00.000,2026-03-16 06:13:00.000,2026-03-16 05:58:33.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10675,2026-03-16 10:45:40.760,24536,53168865,GMOps,GM-USA-18008,ARM320F,01-3,Active,Completed,3490553,MOSR,TL,282775 PRO,,2026-03-16 04:45:00.000,2026-03-16 05:45:00.000,2026-03-16 04:45:00.000,2026-03-16 05:45:00.000,2026-03-16 04:16:00.000,2026-03-16 04:16:00.000,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
10608,2026-03-16 10:45:40.760,24469,53168636,GMOps,GM-USA-18008,ARM101A,03-3,Active,Pending,4377352,ULSV,TL,5324305,,2026-03-16 04:45:00.000,2026-03-16 05:45:00.000,2026-03-16 04:45:00.000,2026-03-16 05:45:00.000,NULL,NULL,2026-03-14 20:46:34.000,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
10873,2026-03-16 10:45:40.760,24734,53172337,GMOps,GM-USA-18008,ARC210VA,01-2,Active,Completed,5541139,SYFN,TL,26272,,2026-03-16 04:30:00.000,2026-03-16 06:00:00.000,2026-03-16 04:30:00.000,2026-03-16 06:00:00.000,2026-03-16 04:16:00.000,2026-03-16 09:10:00.000,2026-03-16 08:30:11.000,"Avancez-VAA, Arlington, TX",NULL,NULL
9689,2026-03-16 10:45:40.760,23550,53154220,GMOps,GM-MEX-18008,ARM968AU,01-3,Active,Pending,5786629,PAMT,TL,240376,,2026-03-16 04:30:00.000,2026-03-16 05:30:00.000,2026-03-16 04:30:00.000,2026-03-16 05:30:00.000,NULL,NULL,2026-03-16 01:06:54.000,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
10937,2026-03-16 10:45:40.760,24798,53173170,GMOps,GM-USA-18008,ARM225LBA,01-3,Active,Completed,5885796,BLXW,MR,9947,,2026-03-16 03:30:00.000,2026-03-16 04:30:00.000,2026-03-16 04:30:00.000,2026-03-16 05:30:00.000,2026-03-16 04:44:00.000,2026-03-16 06:37:00.000,2026-03-16 06:57:24.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11301,2026-03-16 10:45:40.760,25144,53209823,GMOps,GM-USA-18008,ARM152VB,01-2,Active,Completed,3401766,BLXW,TL,3507,,2026-03-16 04:30:00.000,2026-03-16 05:30:00.000,2026-03-16 04:30:00.000,2026-03-16 05:30:00.000,2026-03-16 03:54:00.000,2026-03-16 04:50:00.000,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
